,Year,Title,0,1,2,3,4,5
2878,23,3501,17,17,17,17,17,17
2879,97,1115,17,17,17,17,17,17
2880,21,1291,17,17,17,17,17,17
2881,90,2176,9,3,9,9,9,9
2882,23,1349,13,13,13,13,13,13
2883,65,716,7,7,7,0,7,7
2884,53,3492,1,1,14,14,14,14
2885,85,3727,3,3,3,3,3,3
2886,40,3412,3,3,3,3,3,3
2887,27,316,17,0,7,17,0,17
2888,19,3277,3,3,3,3,3,3
2889,60,3755,3,3,3,3,3,3
2890,94,1371,3,3,3,3,3,3
2891,94,1224,3,3,3,3,3,3
2892,94,3180,14,3,14,14,3,3
2893,30,2467,16,16,16,14,16,16
2894,94,1415,3,7,3,7,7,7
2895,94,3394,3,3,3,3,3,3
2896,94,3449,17,17,17,17,17,17
2897,94,761,3,3,3,3,3,3
2898,52,217,0,0,0,0,0,3
2899,67,1159,4,4,10,9,9,10
2900,75,606,16,3,3,16,3,16
2901,40,1104,3,9,3,9,3,3
2902,85,2401,11,11,11,11,11,11
2903,27,1951,12,12,3,3,12,12
2904,92,2881,14,14,14,14,14,14
2905,94,726,2,0,2,0,0,0
2906,94,2205,3,3,3,3,3,3
2907,94,3172,2,2,3,2,2,3
2908,94,2860,14,3,14,3,3,3
2909,94,917,16,16,14,16,14,16
2910,94,2197,3,3,3,3,3,3
2911,30,1107,3,3,3,3,3,3
2912,61,3603,15,15,15,15,15,15
2913,34,3307,0,2,2,0,0,2
2914,57,3614,0,0,0,0,0,0
2915,98,2761,15,15,15,15,15,15
2916,27,3716,4,4,17,4,4,7
2917,34,3044,4,7,4,17,7,4
2918,37,2816,5,8,8,5,9,9
2919,90,749,3,3,3,3,3,3
2920,67,3795,17,17,17,17,17,17
2921,92,113,17,17,17,17,17,17
2922,68,1495,17,17,17,17,17,17
2923,62,1218,2,2,2,0,0,0
2924,57,1976,17,17,17,17,17,17
2925,60,1606,3,3,3,3,3,3
2926,94,3232,2,2,2,2,2,2
2927,94,271,3,3,3,3,3,3
2928,94,3265,14,14,14,14,14,14
2929,60,788,16,16,16,16,16,16
2930,94,1494,14,14,14,14,14,14
2931,30,3612,9,8,8,17,17,8
2932,94,3515,3,3,3,3,3,3
2933,94,282,15,15,15,15,15,15
2934,60,1955,3,14,14,3,3,14
2935,94,2446,14,14,14,14,16,16
2936,94,803,0,0,0,0,0,0
2937,94,2424,3,3,3,3,3,3
2938,94,741,15,15,15,15,15,15
2939,60,3843,0,0,0,0,0,0
2940,65,2789,3,3,3,3,3,3
2941,94,2827,3,3,3,3,3,3
2942,43,130,3,3,3,3,3,3
2943,19,1607,14,14,14,14,14,14
2944,34,2093,2,2,14,14,2,2
2945,67,163,14,14,14,14,14,14
2946,66,103,0,0,0,0,0,0
2947,40,1673,2,2,2,2,2,2
2948,27,1067,2,2,2,2,2,2
2949,80,2147,2,2,2,2,2,2
2950,92,3374,3,3,3,7,7,7
2951,77,1531,3,17,17,3,17,17
2952,67,1023,2,2,2,2,2,2
2953,96,3182,14,14,14,14,14,14
2954,96,3920,14,16,16,16,14,14
2955,66,3420,4,2,2,2,4,4
2956,51,3633,13,13,13,13,13,13
2957,27,1039,2,2,2,2,2,2
2958,37,1477,2,2,2,2,2,2
2959,51,841,14,14,14,14,14,14
2960,67,2344,3,17,17,17,3,3
2961,50,524,13,13,14,3,14,3
2962,34,3546,14,14,14,14,14,14
2963,98,211,4,4,4,4,4,4
2964,27,1831,14,4,14,14,4,14
2965,68,1326,1,8,1,8,1,1
2966,18,1945,12,3,14,12,14,3
2967,67,2229,9,9,9,9,9,9
2968,87,1286,3,3,14,13,14,13
2969,71,1560,3,3,3,3,3,3
2970,42,2667,14,14,14,14,14,14
2971,85,3339,14,14,14,14,14,14
2972,36,1682,14,14,14,14,14,14
2973,27,3325,14,14,14,14,14,14
2974,53,3782,14,14,14,14,14,14
2975,88,3661,0,0,0,16,0,16
2976,53,2828,14,14,14,3,14,3
2977,48,466,16,14,14,16,14,14
2978,40,1548,3,3,3,3,3,3
2979,67,3602,14,14,14,14,14,14
2980,51,3573,14,14,14,14,14,14
2981,94,473,3,3,3,3,3,3
2982,94,2929,3,3,3,3,3,3
2983,94,868,14,14,14,14,14,14
2984,94,1034,12,12,12,12,3,3
2985,60,3644,8,8,8,8,8,1
2986,94,290,0,0,0,0,0,0
2987,94,2555,0,0,0,0,0,0
2988,94,3318,14,14,14,14,14,14
2989,35,3299,2,4,2,4,2,2
2990,35,970,3,3,3,3,3,3
2991,88,1426,14,14,14,14,14,3
2992,32,3400,14,14,14,11,11,14
2993,21,1611,17,12,12,12,17,12
2994,53,774,0,0,0,0,0,0
2995,30,3777,0,0,0,0,0,0
2996,30,2483,3,3,3,3,3,3
2997,87,1554,12,12,12,12,12,12
2998,37,562,3,3,3,14,3,14
2999,40,3372,3,3,3,3,3,3
3000,78,3138,3,3,3,3,3,3
3001,36,124,9,9,4,14,14,4
3002,27,2602,3,3,3,3,3,3
3003,27,2582,14,14,14,14,14,14
3004,57,1141,3,16,3,3,16,3
3005,78,1513,13,13,13,13,13,13
3006,57,2525,0,0,0,0,0,0
3007,97,2774,14,14,14,14,14,14
3008,60,2838,15,15,15,15,15,15
3009,94,882,3,3,3,3,3,3
3010,94,2490,3,3,3,3,3,3
3011,60,2499,3,3,3,4,4,4
3012,94,3294,16,2,16,16,2,2
3013,94,1858,17,17,17,17,17,0
3014,94,2043,3,3,3,3,14,3
3015,94,902,15,15,15,15,15,15
3016,40,3648,2,2,2,2,2,2
3017,82,1042,14,14,14,14,14,14
3018,37,2717,14,14,14,14,14,14
3019,69,295,14,14,14,14,14,14
3020,93,2236,3,3,3,3,3,3
3021,27,1532,3,3,3,3,3,3
3022,90,3732,3,3,3,3,3,3
3023,21,2931,3,3,3,3,3,3
3024,98,2279,13,13,3,3,13,3
3025,27,3763,3,16,16,3,3,16
3026,35,954,3,3,3,3,3,3
3027,71,564,14,14,14,14,14,14
3028,35,3049,14,16,16,16,14,16
3029,36,2322,3,3,3,3,3,3
3030,61,2441,14,14,16,14,14,14
3031,53,2533,3,3,3,3,3,3
3032,27,2019,0,0,0,0,0,0
3033,80,3346,0,0,0,0,0,0
3034,34,1409,3,16,3,3,16,16
3035,37,2996,14,14,7,14,14,17
3036,34,671,3,3,3,3,3,3
3037,34,3637,16,16,3,16,3,16
3038,88,2857,3,3,17,17,17,17
3039,88,1201,14,14,16,16,16,16
3040,36,1178,3,3,3,3,3,3
3041,36,1225,3,3,3,3,3,3
3042,36,260,3,3,3,3,3,3
3043,62,1696,3,3,3,3,3,3
3044,94,428,0,0,17,17,17,0
3045,94,3209,1,1,1,1,1,8
3046,94,3699,3,3,3,3,3,3
3047,94,1522,3,3,3,3,3,3
3048,94,323,16,16,16,16,12,16
3049,94,2149,3,3,3,3,3,3
3050,98,1108,2,2,2,2,2,2
3051,53,713,14,14,14,14,14,14
3052,49,3571,5,5,5,5,5,5
3053,35,2188,3,3,3,3,3,3
3054,92,1482,14,14,14,14,14,14
3055,94,3713,14,3,14,3,14,3
3056,94,1879,3,3,3,3,3,3
3057,18,1879,3,3,3,3,3,3
3058,94,2184,3,3,3,3,3,3
3059,94,1191,3,3,3,3,3,3
3060,94,2939,3,14,3,14,3,14
3061,34,1651,14,14,14,14,14,14
3062,30,1048,14,14,14,14,14,14
3063,54,3717,14,14,14,14,14,14
3064,44,1150,14,14,14,14,14,14
3065,31,2831,12,3,12,3,3,12
3066,85,2683,3,3,3,3,3,3
3067,71,2909,15,15,15,15,15,15
3068,90,3247,12,17,12,12,17,17
3069,37,1612,3,3,3,3,3,3
3070,22,2854,17,9,17,17,17,9
3071,46,794,14,14,14,14,14,14
3072,34,1952,3,3,3,3,3,3
3073,37,3836,15,11,15,15,11,15
3074,28,2584,12,12,12,3,3,3
3075,75,2468,14,16,14,16,16,14
3076,94,164,3,3,3,3,3,3
3077,94,2807,14,14,14,14,14,14
3078,94,3682,0,0,0,3,0,0
3079,94,3159,3,3,3,3,3,3
3080,94,2592,6,6,6,6,6,6
3081,94,426,3,3,3,3,3,3
3082,84,3042,3,6,3,3,3,3
3083,98,2488,3,3,3,3,3,3
3084,41,1214,17,10,10,9,9,9
3085,79,1416,12,3,12,12,3,12
3086,94,3116,16,16,16,3,3,3
3087,94,3223,4,4,14,3,3,4
3088,94,2723,14,1,1,14,14,14
3089,94,2247,3,3,3,3,3,3
3090,94,2852,8,8,1,1,8,8
3091,94,2243,3,3,3,3,3,3
3092,94,2905,3,3,3,3,3,3
3093,94,2524,3,3,14,3,3,3
3094,94,2532,3,3,3,3,3,3
3095,28,1692,3,3,3,3,3,3
3096,77,1811,17,3,17,17,17,3
3097,92,3391,9,9,9,9,9,9
3098,98,2259,3,3,3,3,3,3
3099,43,1400,9,9,9,3,3,3
3100,36,2779,3,3,3,3,3,3
3101,35,1846,13,13,13,13,13,13
3102,59,1127,3,3,3,3,3,3
3103,20,3853,9,9,9,9,9,9
3104,94,187,3,3,3,3,3,3
3105,94,3710,3,14,3,3,14,3
3106,94,2052,9,9,9,4,9,9
3107,94,3459,6,3,3,6,0,3
3108,94,2527,14,14,14,14,14,14
3109,94,1392,3,3,3,3,3,3
3110,94,114,3,3,3,3,3,3
3111,94,1664,3,14,3,3,14,14
3112,94,2930,3,3,3,3,3,3
3113,94,2757,15,15,15,15,15,15
3114,94,1946,3,3,3,3,3,3
3115,60,1003,17,3,7,14,14,3
3116,94,3912,3,3,3,3,3,3
3117,94,1363,3,3,3,3,3,3
3118,60,1237,3,3,3,3,3,3
3119,60,522,15,15,15,15,15,15
3120,94,2328,14,14,14,14,14,14
3121,63,180,9,4,9,4,9,4
3122,60,156,3,3,3,3,3,3
3123,60,2331,3,3,3,3,3,3
3124,94,1929,15,15,15,15,15,15
3125,68,920,3,3,3,3,3,3
3126,76,384,3,3,3,3,3,3
3127,49,1323,3,3,3,12,12,12
3128,37,2062,17,17,17,17,17,17
3129,68,2732,3,3,3,3,3,3
3130,71,2087,14,14,11,16,16,16
3131,68,3038,14,14,14,14,3,3
3132,87,2692,3,3,3,3,3,3
3133,98,3756,3,3,3,3,3,3
3134,92,3881,0,0,0,0,0,0
3135,66,2092,0,0,0,0,0,0
3136,86,696,2,2,2,2,2,2
3137,36,2000,16,16,16,16,16,16
3138,58,447,9,9,9,9,9,9
3139,77,3225,14,14,17,14,17,17
3140,93,1600,3,3,3,3,3,3
3141,40,3598,14,14,14,14,14,14
3142,37,3904,3,3,3,3,3,3
3143,98,3890,3,3,3,3,3,3
3144,77,194,1,1,8,1,1,1
3145,80,3130,3,3,3,3,3,3
3146,47,3183,3,3,3,3,3,3
3147,87,700,2,2,2,2,2,2
3148,31,355,3,3,3,3,3,3
3149,88,3098,3,3,3,3,3,3
3150,34,2966,0,0,0,0,0,0
3151,50,2874,3,3,3,3,3,3
3152,40,2780,3,3,3,3,3,3
3153,36,2206,3,3,3,3,3,3
3154,80,2416,3,3,3,3,3,3
3155,23,181,3,3,3,3,3,3
3156,63,278,16,16,14,16,16,14
3157,94,1723,15,15,15,15,15,15
3158,65,2799,14,14,14,3,0,3
3159,94,1052,14,14,14,14,14,14
3160,58,3320,3,3,3,7,3,7
3161,38,1056,0,0,0,0,0,0
3162,83,1334,14,14,14,14,14,14
3163,44,3481,14,14,14,14,14,14
3164,51,1375,14,14,14,14,14,14
3165,66,2014,14,14,14,14,14,14
3166,90,3502,14,14,14,14,14,14
3167,98,632,13,13,13,13,13,13
3168,60,2699,15,15,15,15,15,15
3169,94,1343,0,0,0,0,0,0
3170,63,1182,14,14,14,14,14,14
3171,94,2215,14,14,14,14,14,14
3172,94,2884,14,14,14,14,14,14
3173,30,3528,14,14,14,14,14,14
3174,53,2360,14,14,14,14,14,14
3175,81,274,14,16,14,16,14,14
3176,23,126,3,3,3,3,3,3
3177,53,1483,3,3,3,3,3,3
3178,53,3419,14,14,14,14,14,14
3179,77,1722,14,14,14,14,14,14
3180,53,1251,0,0,0,0,0,0
3181,77,196,3,3,3,3,3,3
3182,80,3739,6,3,3,3,6,6
3183,53,3115,3,3,3,3,3,3
3184,53,3162,14,14,14,14,14,14
3185,77,2154,14,14,14,14,14,14
3186,53,1017,3,14,3,14,14,14
3187,53,1177,0,17,0,17,0,0
3188,53,777,17,17,3,0,3,17
3189,53,2615,14,14,14,14,14,14
3190,53,1305,16,16,16,16,3,16
3191,53,789,3,3,3,3,3,3
3192,53,3326,14,3,14,16,14,16
3193,53,2381,3,6,6,3,6,3
3194,53,373,14,14,14,14,14,14
3195,53,3188,2,2,14,14,2,14
3196,53,3591,7,17,7,7,17,17
3197,53,362,3,7,7,7,14,14
3198,53,883,0,17,17,17,0,0
3199,53,1982,14,17,17,17,17,17
3200,53,1750,9,16,9,4,9,9
3201,53,2213,3,3,3,3,3,3
3202,53,2251,3,3,3,3,3,3
3203,53,2787,3,7,3,7,7,7
3204,63,2709,6,6,6,6,6,2
3205,53,1321,17,17,17,17,17,17
3206,94,3927,14,14,14,17,14,14
3207,63,529,14,14,14,14,14,14
3208,94,1285,3,3,3,3,3,3
3209,94,1620,15,15,15,15,15,15
3210,94,3358,17,17,9,17,9,9
3211,68,805,2,2,2,2,2,2
3212,60,910,15,15,15,15,15,15
3213,65,1350,14,14,14,14,14,14
3214,98,676,17,17,17,17,17,17
3215,98,921,14,14,16,14,14,14
3216,63,2475,3,9,9,3,3,9
3217,63,1223,14,14,14,14,14,14
3218,63,2528,1,8,8,8,1,1
3219,94,1686,3,3,3,3,3,3
3220,94,2654,3,3,3,3,3,3
3221,94,878,14,14,14,14,14,14
3222,63,2347,0,0,0,0,0,0
3223,18,2186,5,5,5,5,5,5
3224,30,1769,3,3,3,3,4,4
3225,47,2471,2,2,2,2,2,2
3226,77,2599,3,3,3,3,3,3
3227,51,1087,3,3,3,3,3,3
3228,84,2922,15,15,15,15,15,15
3229,63,2610,3,3,3,3,3,3
3230,63,1355,14,3,3,3,3,3
3231,63,2760,17,17,4,17,17,17
3232,63,1511,14,14,7,14,7,7
3233,94,646,14,14,14,14,14,14
3234,94,2413,15,15,15,15,15,15
3235,66,2866,7,3,7,3,3,3
3236,70,3789,2,5,5,2,2,5
3237,64,2652,14,14,14,14,14,14
3238,45,1254,14,14,3,14,3,16
3239,36,3289,3,3,3,14,3,14
3240,83,952,14,14,14,14,14,14
3241,39,3928,17,17,17,17,17,17
3242,18,2932,13,13,13,13,13,13
3243,61,3915,3,3,3,3,3,3
3244,40,620,14,14,14,14,14,14
3245,58,3425,17,3,17,3,17,3
3246,25,2241,11,11,11,11,11,11
3247,63,3250,0,0,0,17,17,17
3248,63,1155,14,3,3,14,14,14
3249,60,3900,0,0,0,0,0,0
3250,94,2842,3,3,3,3,3,3
3251,94,437,14,16,14,14,16,14
3252,63,3896,14,14,14,14,14,14
3253,63,856,14,14,14,14,14,14
3254,63,1315,14,14,7,14,7,14
3255,63,658,14,14,14,14,14,14
3256,63,2103,3,14,14,14,3,3
3257,63,898,14,4,4,4,4,4
3258,63,1352,15,15,15,15,15,15
3259,94,1585,3,3,3,3,7,3
3260,27,1700,3,3,3,3,3,3
3261,50,3092,3,3,3,3,3,3
3262,42,3376,3,3,3,3,3,3
3263,21,2606,9,9,1,9,9,9
3264,28,3417,3,3,3,3,3,3
3265,93,827,3,7,5,7,7,0
3266,20,3783,3,3,7,7,3,3
3267,50,2346,3,3,3,3,3,3
3268,51,1395,3,3,14,14,14,3
3269,92,2382,15,15,15,15,15,15
3270,81,621,12,12,12,12,12,12
3271,52,1484,4,2,2,2,2,4
3272,69,483,14,14,14,14,14,14
3273,36,3726,12,3,3,3,12,12
3274,37,2174,3,14,16,16,16,16
3275,97,822,2,2,2,2,2,2
3276,51,3775,9,1,1,9,1,1
3277,57,2033,2,2,2,2,2,2
3278,42,2080,3,3,3,3,3,3
3279,87,538,7,0,7,7,0,0
3280,33,2151,14,14,14,14,14,14
3281,50,3813,3,3,3,3,3,3
3282,23,720,2,2,2,2,2,2
3283,60,2670,3,3,3,3,3,3
3284,63,2791,14,14,16,14,14,16
3285,63,604,4,4,4,4,4,4
3286,63,2702,0,0,0,0,0,0
3287,63,2296,15,15,15,15,15,15
3288,94,2595,16,16,3,16,16,16
3289,88,2105,14,14,14,16,16,16
3290,85,695,3,3,3,3,3,3
3291,62,2283,3,3,3,3,3,3
3292,37,1073,14,14,14,14,14,14
3293,61,236,3,3,14,7,3,3
3294,68,934,14,14,3,3,14,14
3295,69,1753,5,5,7,7,7,5
3296,52,238,13,13,13,13,13,13
3297,43,1410,17,9,17,9,17,9
3298,28,2010,12,12,12,12,12,12
3299,41,3642,13,13,16,13,13,16
3300,97,2691,7,7,7,7,7,7
3301,37,2106,0,0,0,3,3,0
3302,47,3507,3,3,3,3,3,3
3303,43,2971,17,17,12,12,17,12
3304,78,303,13,13,13,13,13,13
3305,53,750,3,3,3,3,3,3
3306,69,1289,4,4,4,4,4,4
3307,74,1403,16,16,16,16,16,16
3308,95,2332,12,3,12,3,12,3
3309,65,1591,3,3,3,3,3,3
3310,59,2362,3,3,3,3,3,3
3311,33,273,5,5,5,5,5,5
3312,30,3230,3,14,14,14,14,3
3313,72,3343,3,3,3,3,3,3
3314,31,2585,11,11,3,11,3,11
3315,38,3720,17,17,17,17,17,17
3316,80,3877,14,14,14,14,14,14
3317,88,600,6,6,3,3,6,3
3318,92,2306,14,14,14,14,14,14
3319,27,3359,14,14,14,14,14,14
3320,62,3932,9,17,9,17,17,17
3321,62,609,9,9,9,9,9,9
3322,27,2472,14,14,14,14,14,14
3323,92,170,14,14,14,14,14,14
3324,27,387,14,14,10,14,14,10
3325,27,3255,14,16,14,14,14,14
3326,27,1336,14,14,14,14,14,14
3327,85,2738,1,1,1,14,14,1
3328,67,3147,1,14,1,14,14,1
3329,36,2973,14,14,14,1,14,1
3330,80,3687,14,1,14,14,14,14
3331,77,708,8,1,8,8,1,8
3332,80,3847,9,4,9,4,4,4
3333,80,1676,3,3,3,3,3,3
3334,90,1303,0,3,3,0,0,0
3335,49,3778,17,3,17,17,3,3
3336,41,3082,17,3,3,3,3,3
3337,25,1129,12,9,9,12,17,17
3338,94,1015,3,3,14,14,14,3
3339,63,1339,3,3,3,3,3,3
3340,63,3421,0,0,3,3,0,3
3341,94,3818,14,14,14,14,14,14
3342,60,2764,3,3,3,3,3,3
3343,37,2607,9,9,9,9,9,9
3344,74,2037,3,7,7,7,3,7
3345,18,3846,16,16,16,16,16,16
3346,61,2325,3,3,3,3,3,3
3347,97,922,3,3,3,3,3,3
3348,58,3790,9,9,14,4,9,14
3349,88,837,3,17,3,17,17,17
3350,87,1468,14,7,7,7,7,7
3351,85,1519,0,3,0,3,3,3
3352,66,1093,14,14,14,14,14,14
3353,62,1488,16,16,16,16,14,14
3354,37,2268,3,3,3,3,3,3
3355,92,1953,3,3,14,3,3,3
3356,34,1913,3,3,3,3,3,3
3357,88,393,3,16,16,16,3,16
3358,28,2798,7,7,7,7,7,7
3359,85,2574,3,3,3,3,3,3
3360,34,335,14,8,8,14,8,14
3361,38,1590,17,3,17,17,17,3
3362,40,3017,17,17,17,3,3,17
3363,80,1260,3,3,3,3,17,17
3364,27,2335,3,3,3,17,17,3
3365,55,848,3,3,3,3,17,17
3366,70,2353,5,7,7,7,7,7
3367,88,3120,16,3,3,3,16,3
3368,88,493,3,3,3,3,3,3
3369,34,3758,10,10,17,10,10,1
3370,88,2999,17,10,10,1,10,10
3371,77,864,1,10,17,10,10,1
3372,36,623,17,12,12,17,12,12
3373,62,479,17,17,17,17,17,17
3374,62,3921,0,0,3,0,0,3
3375,37,3886,17,17,17,17,17,17
3376,66,3085,0,6,0,6,0,0
3377,48,168,14,14,14,14,14,14
3378,31,1357,3,3,3,3,3,3
3379,27,2510,14,14,14,14,12,3
3380,37,3689,3,3,3,3,3,3
3381,77,1787,14,14,14,14,14,14
3382,51,2433,14,3,14,14,14,14
3383,63,1176,17,17,16,16,16,17
3384,63,3103,16,16,3,16,3,16
3385,63,1059,16,14,16,14,16,14
3386,94,3616,0,3,0,0,3,0
3387,94,3936,3,3,3,3,3,3
3388,94,3303,3,3,3,3,3,3
3389,92,2253,16,3,16,3,16,16
3390,62,1812,2,3,2,2,2,2
3391,51,3923,14,14,14,14,14,14
3392,97,3155,9,0,3,9,0,3
3393,72,651,14,14,14,14,14,14
3394,55,1427,14,14,14,14,14,14
3395,77,3024,0,0,0,4,4,4
3396,62,246,3,3,3,3,3,3
3397,77,2411,10,10,10,10,10,14
3398,97,3601,13,13,3,3,13,13
3399,50,1774,3,3,3,3,3,3
3400,86,1313,3,3,3,3,3,3
3401,38,1764,9,9,9,3,9,3
3402,81,1113,4,3,3,3,4,4
3403,86,963,2,2,2,2,2,2
3404,47,702,14,14,14,14,14,14
3405,30,919,0,0,4,4,4,4
3406,25,2926,16,3,3,3,3,16
3407,34,3434,6,2,2,2,0,2
3408,48,1852,3,3,3,3,14,14
3409,27,2622,3,3,3,3,3,3
3410,80,973,10,10,10,16,9,10
3411,62,2316,3,3,3,3,3,3
3412,63,2034,14,14,14,14,14,14
3413,63,3193,3,3,3,3,3,3
3414,63,1070,8,8,8,8,8,1
3415,63,2228,0,0,0,0,0,0
3416,61,1861,2,2,2,2,2,2
3417,20,1526,4,4,4,4,4,4
3418,51,2057,13,13,13,13,13,13
3419,59,2044,2,2,2,2,2,4
3420,88,748,10,9,9,10,10,9
3421,78,2450,2,2,2,2,2,2
3422,62,1886,14,14,14,14,14,14
3423,19,2393,9,9,9,9,9,9
3424,68,3290,2,2,2,2,2,2
3425,43,394,9,9,13,13,13,9
3426,53,743,3,3,3,14,3,3
3427,37,2837,3,3,3,3,3,3
3428,42,140,14,14,14,14,14,14
3429,66,2333,3,3,3,3,3,3
3430,34,734,2,2,2,2,2,2
3431,53,548,3,3,14,14,14,3
3432,80,1216,16,16,16,14,16,16
3433,77,3802,3,3,3,3,3,3
3434,78,3535,4,3,3,3,3,4
3435,47,1082,3,14,14,3,3,14
3436,27,2083,0,0,0,0,0,0
3437,85,3012,14,3,14,14,3,14
3438,28,3443,14,14,14,14,14,14
3439,47,1109,13,13,13,13,13,13
3440,94,192,3,3,3,3,3,3
3441,63,1954,3,3,3,3,0,3
3442,63,188,14,14,14,14,14,14
3443,63,1822,3,3,16,16,16,16
3444,63,1776,3,3,0,3,0,3
3445,63,2379,3,3,3,3,3,3
3446,63,1690,14,14,14,14,14,14
3447,41,1798,16,16,14,16,14,16
3448,19,400,3,3,3,3,3,7
3449,30,668,0,0,3,3,0,3
3450,66,2751,12,12,17,17,17,17
3451,57,1533,14,14,14,14,14,14
3452,92,3857,14,3,7,14,7,14
3453,98,990,3,3,3,3,3,3
3454,37,3306,0,17,0,17,17,0
3455,67,2276,16,16,14,14,14,16
3456,36,2024,14,14,14,14,14,14
3457,92,1847,14,14,3,14,3,14
3458,27,186,4,17,0,0,0,17
3459,88,2911,16,16,3,16,16,3
3460,67,430,0,7,0,7,0,0
3461,77,2986,14,14,14,14,14,14
3462,34,1183,14,3,16,3,14,3
3463,45,2285,14,14,14,14,14,14
3464,97,442,3,3,3,3,3,3
3465,63,409,14,14,14,14,14,14
3466,63,165,14,0,14,2,0,2
3467,63,464,14,16,16,14,16,16
3468,63,2636,14,3,14,3,3,14
3469,94,1145,14,14,14,14,14,14
3470,63,2476,15,15,15,15,15,15
3471,94,352,0,16,16,16,16,16
3472,94,1235,17,17,17,17,17,17
3473,43,1719,3,3,3,3,3,3
3474,40,2088,14,14,3,3,3,3
3475,88,790,14,14,14,14,14,14
3476,78,1926,12,12,11,12,11,11
3477,21,2336,0,0,0,0,0,0
3478,27,3067,3,3,3,3,3,3
3479,41,3164,14,3,14,14,3,14
3480,18,2620,11,11,11,11,11,11
3481,42,1907,2,2,2,2,2,2
3482,47,1556,0,0,0,0,0,0
3483,90,1316,14,14,14,14,14,14
3484,63,3759,0,0,0,0,3,0
3485,63,2765,16,16,3,16,16,3
3486,63,1273,0,0,17,17,0,0
3487,94,2722,3,3,3,3,14,14
3488,53,1247,0,0,0,0,0,0
3489,41,2886,3,3,3,3,3,3
3490,58,2598,3,3,3,3,3,3
3491,66,1981,3,3,3,3,3,3
3492,40,3122,3,3,3,3,3,3
3493,63,1147,3,14,14,3,14,14
3494,63,614,17,17,17,2,17,17
3495,63,1702,14,14,1,1,14,14
3496,63,547,3,3,14,14,14,3
3497,63,1691,14,3,14,3,3,3
3498,94,732,14,14,14,14,14,14
3499,94,3563,3,3,3,3,3,3
3500,60,177,3,14,3,14,14,14
3501,94,3064,3,3,3,3,3,3
3502,63,2976,3,3,3,3,3,3
3503,77,3664,4,2,4,2,2,4
3504,48,1337,4,4,4,2,2,2
3505,65,3529,4,2,4,4,4,4
3506,30,402,3,3,3,3,3,3
3507,27,1801,4,2,4,4,2,4
3508,37,3036,3,3,3,3,3,3
3509,63,1345,17,3,3,3,3,3
3510,63,240,3,3,3,3,3,3
3511,63,1276,3,3,3,3,3,3
3512,94,985,3,3,3,3,3,3
3513,63,1269,3,3,3,3,3,3
3514,86,3511,3,3,3,3,3,3
3515,42,460,0,16,17,3,0,3
3516,52,3930,9,9,12,9,9,9
3517,90,2777,3,3,3,3,3,3
3518,90,2084,2,2,2,2,2,2
3519,78,2173,7,7,7,3,3,7
3520,75,3697,2,2,2,2,2,2
3521,38,941,14,14,14,14,14,14
3522,42,2624,14,14,14,14,3,14
3523,40,2962,8,8,8,8,8,8
3524,63,412,17,4,4,17,4,17
3525,63,3226,3,3,3,3,3,3
3526,63,2958,14,14,14,14,14,14
3527,63,2719,14,14,14,14,14,14
3528,63,1096,14,14,14,14,14,14
3529,63,1277,3,3,3,3,3,3
3530,79,1504,14,11,14,11,11,11
3531,50,1158,14,14,11,14,14,11
3532,38,2125,13,13,14,14,14,14
3533,86,1588,11,11,11,11,11,11
3534,43,3308,14,14,14,14,14,14
3535,21,800,11,11,11,11,11,11
3536,41,1869,3,11,3,3,11,3
3537,74,417,11,11,11,11,11,11
3538,68,3513,13,3,3,3,13,3
3539,80,1009,14,14,14,14,14,14
3540,60,3056,15,15,15,15,15,15
3541,23,3020,11,11,11,11,11,11
3542,95,3461,14,8,1,14,8,14
3543,47,3170,16,16,9,9,11,9
3544,37,2139,14,14,14,14,14,14
3545,53,2365,16,14,16,14,16,16
3546,63,762,8,8,8,8,8,8
3547,63,986,14,14,16,16,14,16
3548,63,149,14,14,14,14,14,14
3549,63,487,14,14,14,14,14,14
3550,90,2405,14,14,14,14,14,14
3551,30,321,3,3,14,14,14,14
3552,67,1559,3,3,3,2,3,3
3553,87,2340,14,14,14,14,14,14
3554,63,3797,17,0,17,0,0,17
3555,63,2537,17,17,17,17,17,17
3556,94,117,15,15,15,15,15,15
3557,94,1188,14,14,14,14,14,14
3558,21,2703,0,2,0,0,2,0
3559,32,2944,12,3,12,12,17,3
3560,44,1731,14,14,14,14,14,14
3561,38,3468,2,2,2,2,2,2
3562,60,1897,14,14,14,14,14,14
3563,33,1538,14,14,14,14,14,14
3564,43,3018,17,17,17,17,17,17
3565,23,3401,0,0,0,0,0,0
3566,81,1534,17,17,17,17,17,17
3567,60,291,3,3,3,3,3,3
3568,80,2869,3,3,3,3,3,3
3569,85,3654,4,16,4,17,4,17
3570,38,1687,17,17,17,17,17,17
3571,71,654,3,3,14,14,14,14
3572,46,391,3,3,3,3,3,3
3573,32,828,13,13,13,13,13,13
3574,70,581,3,12,12,3,17,12
3575,35,615,13,13,13,13,13,13
3576,21,705,3,3,3,3,3,3
3577,63,203,14,14,14,14,14,14
3578,63,507,3,3,3,3,3,3
3579,71,2716,2,4,2,4,2,4
3580,90,2116,3,3,3,3,3,3
3581,62,932,2,2,2,2,2,2
3582,78,2027,2,2,2,2,2,2
3583,90,2847,2,2,2,2,2,2
3584,75,3741,15,15,15,15,15,15
